region,code,year,production_tonnes
Cameroon,CMR,2016,38411.7
Cameroon,CMR,2017,41916.8
Cameroon,CMR,2018,41184.5
Cameroon,CMR,2019,40907.3
Cameroon,CMR,2020,36359.9
Cameroon,CMR,2021,32487.61
Cameroon,CMR,2022,32255.27
Cameroon,CMR,2023,31009.61
Cameroon,CMR,2024,29774.37
Cape Verde,CPV,1961,52.0
Cape Verde,CPV,1962,22.0
Cape Verde,CPV,1963,40.0
Cape Verde,CPV,1964,39.0
Cape Verde,CPV,1965,45.0
Cape Verde,CPV,1966,106.0
Cape Verde,CPV,1967,121.0
Cape Verde,CPV,1968,82.0
Cape Verde,CPV,1969,94.0
Cape Verde,CPV,1970,114.0
Cape Verde,CPV,1971,185.0
Cape Verde,CPV,1972,76.0
Cape Verde,CPV,1973,8.0
Cape Verde,CPV,1974,71.0
Cape Verde,CPV,1975,103.0
Cape Verde,CPV,1976,168.0
Cape Verde,CPV,1977,53.0
Cape Verde,CPV,1978,100.0
Cape Verde,CPV,1979,150.0
Cape Verde,CPV,1980,50.0
Cape Verde,CPV,1981,100.0
Cape Verde,CPV,1982,50.0
Cape Verde,CPV,1983,50.0
Cape Verde,CPV,1984,50.0
Cape Verde,CPV,1985,30.0
Cape Verde,CPV,1986,44.0
Cape Verde,CPV,1987,34.0
Cape Verde,CPV,1988,50.0
Cape Verde,CPV,1989,100.0
Cape Verde,CPV,1990,50.0
Cape Verde,CPV,1991,10.0
Cape Verde,CPV,1992,0.0
Cape Verde,CPV,2011,62.0
Cape Verde,CPV,2012,88.0
Cape Verde,CPV,2013,62.0
Cape Verde,CPV,2014,52.0
Cape Verde,CPV,2015,52.34
Cape Verde,CPV,2016,68.09
Cape Verde,CPV,2017,46.89
Cape Verde,CPV,2018,46.0
Cape Verde,CPV,2019,40.0
Cape Verde,CPV,2020,48.0
Cape Verde,CPV,2021,40.73
Cape Verde,CPV,2022,47.0
Cape Verde,CPV,2023,17.17
Cape Verde,CPV,2024,14.0
Caribbean (FAO),,1961,143212.0
Caribbean (FAO),,1962,156795.0
Caribbean (FAO),,1963,137156.0
Caribbean (FAO),,1964,146070.0
Caribbean (FAO),,1965,126325.0
Caribbean (FAO),,1966,128930.0
Caribbean (FAO),,1967,130891.0
Caribbean (FAO),,1968,125072.0
Caribbean (FAO),,1969,117061.0
Caribbean (FAO),,1970,115379.0
Caribbean (FAO),,1971,120509.0
Caribbean (FAO),,1972,119712.0
Caribbean (FAO),,1973,131165.0
Caribbean (FAO),,1974,129053.0
Caribbean (FAO),,1975,127829.0
Caribbean (FAO),,1976,132693.0
Caribbean (FAO),,1977,121222.0
Caribbean (FAO),,1978,100840.0
Caribbean (FAO),,1979,136505.0
Caribbean (FAO),,1980,138610.0
Caribbean (FAO),,1981,124802.0
Caribbean (FAO),,1982,141026.0
Caribbean (FAO),,1983,141448.0
Caribbean (FAO),,1984,146628.0
Caribbean (FAO),,1985,150504.0
Caribbean (FAO),,1986,145516.0
Caribbean (FAO),,1987,143246.0
Caribbean (FAO),,1988,150801.0
Caribbean (FAO),,1989,149332.0
Caribbean (FAO),,1990,138256.0
Caribbean (FAO),,1991,131309.05
Caribbean (FAO),,1992,104348.0
Caribbean (FAO),,1993,106914.0
Caribbean (FAO),,1994,97532.97
Caribbean (FAO),,1995,105178.25
Caribbean (FAO),,1996,107274.04
Caribbean (FAO),,1997,99278.45
Caribbean (FAO),,1998,113786.87
Caribbean (FAO),,1999,94924.91
Caribbean (FAO),,2000,103611.71
Caribbean (FAO),,2001,91651.52
Caribbean (FAO),,2002,90130.41
Caribbean (FAO),,2003,95587.21
Caribbean (FAO),,2004,92817.33
Caribbean (FAO),,2005,103728.55
Caribbean (FAO),,2006,105615.02
Caribbean (FAO),,2007,124004.45
Caribbean (FAO),,2008,92867.68
Caribbean (FAO),,2009,86152.29
Caribbean (FAO),,2010,66749.06
Caribbean (FAO),,2011,68384.36
Caribbean (FAO),,2012,68537.58
Caribbean (FAO),,2013,50277.82
Caribbean (FAO),,2014,36587.45
Caribbean (FAO),,2015,30670.51
Caribbean (FAO),,2016,34811.79
Caribbean (FAO),,2017,35275.67
Caribbean (FAO),,2018,39601.96
Caribbean (FAO),,2019,35913.89
Caribbean (FAO),,2020,36924.78
Caribbean (FAO),,2021,40159.77
Caribbean (FAO),,2022,43014.28
Caribbean (FAO),,2023,49345.38
Caribbean (FAO),,2024,43675.98
Central African Republic,CAF,1961,8200.0
Central African Republic,CAF,1962,5800.0
Central African Republic,CAF,1963,12600.0
Central African Republic,CAF,1964,7600.0
Central African Republic,CAF,1965,11400.0
Central African Republic,CAF,1966,9127.0
Central African Republic,CAF,1967,8207.0
Central African Republic,CAF,1968,8826.0
Central African Republic,CAF,1969,12163.0
Central African Republic,CAF,1970,10665.0
Central African Republic,CAF,1971,6065.0
Central African Republic,CAF,1972,8359.0
Central African Republic,CAF,1973,10001.0
Central African Republic,CAF,1974,13200.0
Central African Republic,CAF,1975,14300.0
Central African Republic,CAF,1976,13900.0
Central African Republic,CAF,1977,14800.0
Central African Republic,CAF,1978,15183.0
Central African Republic,CAF,1979,16073.0
Central African Republic,CAF,1980,16808.0
Central African Republic,CAF,1981,17000.0
Central African Republic,CAF,1982,17000.0
Central African Republic,CAF,1983,15400.0
Central African Republic,CAF,1984,18400.0
Central African Republic,CAF,1985,13300.0
Central African Republic,CAF,1986,20100.0
Central African Republic,CAF,1987,21346.0
Central African Republic,CAF,1988,24482.0
Central African Republic,CAF,1989,20808.0
Central African Republic,CAF,1990,14314.0
Central African Republic,CAF,1991,17625.0
Central African Republic,CAF,1992,9036.0
Central African Republic,CAF,1993,9124.0
Central African Republic,CAF,1994,14500.0
Central African Republic,CAF,1995,9000.0
Central African Republic,CAF,1996,18000.0
Central African Republic,CAF,1997,15000.0
Central African Republic,CAF,1998,12037.0
Central African Republic,CAF,1999,11260.0
Central African Republic,CAF,2000,12900.0
Central African Republic,CAF,2001,12300.0
Central African Republic,CAF,2002,13000.0
Central African Republic,CAF,2003,5520.0
Central African Republic,CAF,2004,4320.0
Central African Republic,CAF,2005,3300.0
Central African Republic,CAF,2006,1500.0
Central African Republic,CAF,2007,2400.0
Central African Republic,CAF,2008,3300.0
Central African Republic,CAF,2009,3544.0
Central African Republic,CAF,2010,5270.0
Central African Republic,CAF,2011,6217.62
Central African Republic,CAF,2012,6922.63
Central African Republic,CAF,2013,7974.68
Central African Republic,CAF,2014,10799.0
Central African Republic,CAF,2015,9050.0
Central African Republic,CAF,2016,10120.0
Central African Republic,CAF,2017,9989.67
Central African Republic,CAF,2018,89979.42
Central African Republic,CAF,2019,202752.73
Central African Republic,CAF,2020,289283.3
Central African Republic,CAF,2021,297961.8
Central African Republic,CAF,2022,306900.66
Central African Republic,CAF,2023,316108.0
Central African Republic,CAF,2024,324923.0
Central America (FAO),,1961,461135.0
Central America (FAO),,1962,472456.0
Central America (FAO),,1963,486178.0
Central America (FAO),,1964,505772.0
Central America (FAO),,1965,523828.0
Central America (FAO),,1966,544139.0
Central America (FAO),,1967,621122.0
Central America (FAO),,1968,589478.0
Central America (FAO),,1969,596975.0
Central America (FAO),,1970,597831.0
Central America (FAO),,1971,638102.0
Central America (FAO),,1972,654823.0
Central America (FAO),,1973,672371.0
Central America (FAO),,1974,712745.0
Central America (FAO),,1975,709770.0
Central America (FAO),,1976,700649.0
Central America (FAO),,1977,695348.0
Central America (FAO),,1978,799311.0
Central America (FAO),,1979,804152.0
Central America (FAO),,1980,818696.0
Central America (FAO),,1981,893332.0
Central America (FAO),,1982,883508.0
Central America (FAO),,1983,907059.0
Central America (FAO),,1984,871774.0
Central America (FAO),,1985,834478.0
Central America (FAO),,1986,968045.0
Central America (FAO),,1987,943933.0
Central America (FAO),,1988,1015357.0
Central America (FAO),,1989,970698.0
Central America (FAO),,1990,1100027.0
Central America (FAO),,1991,999455.0
Central America (FAO),,1992,1077081.0
Central America (FAO),,1993,1003845.0
Central America (FAO),,1994,1004065.0
Central America (FAO),,1995,1023709.0
Central America (FAO),,1996,1127286.0
Central America (FAO),,1997,1134363.0
Central America (FAO),,1998,1049771.0
Central America (FAO),,1999,1165583.0
Central America (FAO),,2000,1211647.0
Central America (FAO),,2001,1114229.9
Central America (FAO),,2002,1045084.25
Central America (FAO),,2003,1038303.5
Central America (FAO),,2004,1027412.8
Central America (FAO),,2005,1055575.0
Central America (FAO),,2006,1003384.4
Central America (FAO),,2007,1084729.0
Central America (FAO),,2008,1055361.4
Central America (FAO),,2009,1016527.44
Central America (FAO),,2010,1033490.2
Central America (FAO),,2011,1077735.9
Central America (FAO),,2012,1166399.8
Central America (FAO),,2013,956535.6
Central America (FAO),,2014,956115.56
Central America (FAO),,2015,969671.9
Central America (FAO),,2016,1015450.94
Central America (FAO),,2017,1121706.1
Central America (FAO),,2018,1160473.4
Central America (FAO),,2019,1129998.6
Central America (FAO),,2020,1068651.4
Central America (FAO),,2021,1127533.5
Central America (FAO),,2022,1050120.8
Central America (FAO),,2023,1054861.4
Central America (FAO),,2024,992128.6
China,CHN,1961,1500.0
China,CHN,1962,1700.0
China,CHN,1963,2000.0
China,CHN,1964,2300.0
China,CHN,1965,2500.0
China,CHN,1966,3200.0
China,CHN,1967,3500.0
China,CHN,1968,3500.0
China,CHN,1969,3700.0
China,CHN,1970,3800.0
China,CHN,1971,3900.0
China,CHN,1972,5000.0
China,CHN,1973,6000.0
China,CHN,1974,6000.0
China,CHN,1975,4000.0
China,CHN,1976,4000.0
China,CHN,1977,4000.0
China,CHN,1978,4000.0
China,CHN,1979,5000.0
China,CHN,1980,5000.0
China,CHN,1981,6000.0
China,CHN,1982,6000.0
China,CHN,1983,6000.0
China,CHN,1984,9000.0
China,CHN,1985,7000.0
China,CHN,1986,7700.0
China,CHN,1987,8600.0
China,CHN,1988,10000.0
China,CHN,1989,8000.0
China,CHN,1990,6300.0
China,CHN,1991,3500.0
China,CHN,1992,3800.0
China,CHN,1993,4000.0
China,CHN,1994,3250.0
China,CHN,1995,3196.0
China,CHN,1996,3023.0
China,CHN,1997,3573.0
China,CHN,1998,6237.0
China,CHN,1999,8743.0
China,CHN,2000,11568.0
China,CHN,2001,17202.0
China,CHN,2002,19456.0
China,CHN,2003,23144.0
China,CHN,2004,21659.0
China,CHN,2005,21919.0
China,CHN,2006,25655.0
China,CHN,2007,26000.0
China,CHN,2008,33278.0
China,CHN,2009,70405.0
China,CHN,2010,49596.0
China,CHN,2011,65384.0
China,CHN,2012,92064.0
China,CHN,2013,116826.0
China,CHN,2014,127585.93
China,CHN,2015,115139.76
China,CHN,2016,113345.44
China,CHN,2017,114163.14
China,CHN,2018,115500.0
China,CHN,2019,120000.0
China,CHN,2020,114000.0
China,CHN,2021,108000.0
China,CHN,2022,108000.0
China,CHN,2023,108000.0
China,CHN,2024,114000.0
China (FAO),,1961,1612.0
China (FAO),,1962,1756.0
China (FAO),,1963,2042.0
China (FAO),,1964,2346.0
China (FAO),,1965,2577.0
China (FAO),,1966,3236.0
China (FAO),,1967,3566.0
China (FAO),,1968,3540.0
China (FAO),,1969,3748.0
China (FAO),,1970,3836.0
China (FAO),,1971,3934.0
China (FAO),,1972,5029.0
China (FAO),,1973,6017.0
China (FAO),,1974,6068.0
China (FAO),,1975,4066.0
China (FAO),,1976,4009.0
China (FAO),,1977,4052.0
China (FAO),,1978,4047.0
China (FAO),,1979,5036.0
China (FAO),,1980,5051.0
China (FAO),,1981,6052.0
China (FAO),,1982,6054.0
China (FAO),,1983,6000.0
China (FAO),,1984,9000.0
China (FAO),,1985,7000.0
China (FAO),,1986,7700.0
China (FAO),,1987,8600.0
China (FAO),,1988,10000.0
China (FAO),,1989,8000.0
China (FAO),,1990,6300.0
China (FAO),,1991,3500.0
China (FAO),,1992,3800.0
China (FAO),,1993,4000.0
China (FAO),,1994,3250.0
China (FAO),,1995,3196.0
China (FAO),,1996,3023.0
China (FAO),,1997,3573.0
China (FAO),,1998,6237.0
China (FAO),,1999,8743.0
China (FAO),,2000,11568.0
China (FAO),,2001,17202.0
China (FAO),,2002,19456.0
China (FAO),,2003,23144.0
China (FAO),,2004,21659.0
China (FAO),,2005,21919.0
China (FAO),,2006,25655.0
China (FAO),,2007,26000.0
China (FAO),,2008,33278.0
China (FAO),,2009,70405.0
China (FAO),,2010,49596.0
China (FAO),,2011,65384.0
China (FAO),,2012,92064.0
China (FAO),,2013,116826.0
China (FAO),,2014,127585.93
China (FAO),,2015,115896.76
China (FAO),,2016,114186.44
China (FAO),,2017,115110.14
China (FAO),,2018,116519.0
China (FAO),,2019,121012.0
China (FAO),,2020,114970.0
China (FAO),,2021,108906.0
China (FAO),,2022,108980.0
China (FAO),,2023,108956.0
China (FAO),,2024,114951.29
Colombia,COL,1961,450000.0
Colombia,COL,1962,482100.0
Colombia,COL,1963,450000.0
Colombia,COL,1964,468000.0
Colombia,COL,1965,492000.0
Colombia,COL,1966,492000.0
Colombia,COL,1967,456000.0
Colombia,COL,1968,480000.0
Colombia,COL,1969,474000.0
Colombia,COL,1970,507000.0
Colombia,COL,1971,468000.0
Colombia,COL,1972,432000.0
Colombia,COL,1973,528000.0
Colombia,COL,1974,470000.0
Colombia,COL,1975,513200.0
Colombia,COL,1976,483000.0
Colombia,COL,1977,639420.0
Colombia,COL,1978,683220.0
Colombia,COL,1979,713340.0
Colombia,COL,1980,724380.0
Colombia,COL,1981,782200.0
Colombia,COL,1982,773600.0
Colombia,COL,1983,768600.0
Colombia,COL,1984,807800.0
Colombia,COL,1985,643100.0
Colombia,COL,1986,713500.0
Colombia,COL,1987,651600.0
Colombia,COL,1988,708700.0
Colombia,COL,1989,664000.0
Colombia,COL,1990,845000.0
Colombia,COL,1991,970740.0
Colombia,COL,1992,1100000.0
Colombia,COL,1993,818220.0
Colombia,COL,1994,721860.0
Colombia,COL,1995,821820.0
Colombia,COL,1996,671401.0
Colombia,COL,1997,642239.0
Colombia,COL,1998,766980.0
Colombia,COL,1999,546720.0
Colombia,COL,2000,637140.0
Colombia,COL,2001,656160.0
Colombia,COL,2002,696840.0
Colombia,COL,2003,694080.0
Colombia,COL,2004,674400.0
Colombia,COL,2005,667140.0
Colombia,COL,2006,724740.0
Colombia,COL,2007,757080.0
Colombia,COL,2008,688680.0
Colombia,COL,2009,468720.0
Colombia,COL,2010,535380.0
Colombia,COL,2011,468540.0
Colombia,COL,2012,462000.0
Colombia,COL,2013,653160.0
Colombia,COL,2014,728400.0
Colombia,COL,2015,827750.0
Colombia,COL,2016,818243.0
Colombia,COL,2017,851640.0
Colombia,COL,2018,813420.0
Colombia,COL,2019,885120.0
Colombia,COL,2020,833400.0
Colombia,COL,2021,560340.0
Colombia,COL,2022,665015.94
Colombia,COL,2023,680857.7
Colombia,COL,2024,839846.7
Comoros,COM,1961,100.0
Comoros,COM,1962,100.0
Comoros,COM,1963,150.0
Comoros,COM,1964,100.0
Comoros,COM,1965,100.0
Comoros,COM,1966,180.0
Comoros,COM,1967,180.0
Comoros,COM,1968,180.0
Comoros,COM,1969,180.0
Comoros,COM,1970,180.0
Comoros,COM,1971,120.0
Comoros,COM,1972,120.0
Comoros,COM,1973,120.0
Comoros,COM,1974,120.0
Comoros,COM,1975,60.0
Comoros,COM,1976,60.0
Comoros,COM,1977,70.0
Comoros,COM,1978,90.0
Comoros,COM,1979,90.0
Comoros,COM,1980,80.0
Comoros,COM,1981,82.0
Comoros,COM,1982,82.0
Comoros,COM,1983,83.0
Comoros,COM,1984,84.0
Comoros,COM,1985,85.0
Comoros,COM,1986,85.0
Comoros,COM,1987,85.0
Comoros,COM,1988,87.0
Comoros,COM,1989,87.0
Comoros,COM,1990,90.0
Comoros,COM,1991,91.0
Comoros,COM,1992,92.0
Comoros,COM,1993,92.11
Comoros,COM,1994,92.87
Comoros,COM,1995,93.68
Comoros,COM,1996,94.0
Comoros,COM,1997,95.44
Comoros,COM,1998,96.0
Comoros,COM,1999,98.07
Comoros,COM,2000,98.0
Comoros,COM,2001,100.99
Comoros,COM,2002,102.67
Comoros,COM,2003,100.0
Comoros,COM,2004,110.1
Comoros,COM,2005,120.0
Comoros,COM,2006,119.09
Comoros,COM,2007,120.8
Comoros,COM,2008,122.62
Comoros,COM,2009,124.24
Comoros,COM,2010,125.78
Comoros,COM,2011,127.35
Comoros,COM,2012,130.0
Comoros,COM,2013,132.0
Comoros,COM,2014,133.48
Comoros,COM,2015,135.35
Comoros,COM,2016,136.26
Comoros,COM,2017,137.12
Comoros,COM,2018,138.18
Comoros,COM,2019,139.35
Comoros,COM,2020,140.59
Comoros,COM,2021,143.45
Comoros,COM,2022,141.13
Comoros,COM,2023,141.73
Comoros,COM,2024,142.1
Congo,COG,1961,900.0
Congo,COG,1962,1300.0
Congo,COG,1963,1500.0
Congo,COG,1964,1500.0
Congo,COG,1965,2700.0
Congo,COG,1966,910.0
Congo,COG,1967,920.0
Congo,COG,1968,890.0
Congo,COG,1969,1111.0
Congo,COG,1970,1102.0
Congo,COG,1971,1286.0
Congo,COG,1972,1021.0
Congo,COG,1973,1035.0
Congo,COG,1974,1292.0
Congo,COG,1975,1050.0
Congo,COG,1976,2160.0
Congo,COG,1977,5244.0
Congo,COG,1978,4843.0
Congo,COG,1979,3120.0
Congo,COG,1980,2700.0
Congo,COG,1981,2580.0
Congo,COG,1982,2900.0
Congo,COG,1983,3360.0
Congo,COG,1984,2980.0
Congo,COG,1985,3480.0
Congo,COG,1986,1444.0
Congo,COG,1987,1028.0
Congo,COG,1988,1830.0
Congo,COG,1989,1843.0
Congo,COG,1990,1354.0
Congo,COG,1991,1401.0
Congo,COG,1992,1450.0
Congo,COG,1993,1501.0
Congo,COG,1994,1553.0
Congo,COG,1995,1606.0
Congo,COG,1996,1600.0
Congo,COG,1997,1338.0
Congo,COG,1998,850.0
Congo,COG,1999,1490.0
Congo,COG,2000,1550.0
Congo,COG,2001,1612.0
Congo,COG,2002,1687.0
Congo,COG,2003,2000.0
Congo,COG,2004,2800.0
Congo,COG,2005,3300.0
Congo,COG,2006,3000.0
Congo,COG,2007,3000.0
Congo,COG,2008,2400.0
Congo,COG,2009,2700.0
Congo,COG,2010,2826.61
Congo,COG,2011,2900.7
Congo,COG,2012,2934.58
Congo,COG,2013,2987.03
Congo,COG,2014,3005.38
Congo,COG,2015,3038.73
Congo,COG,2016,3062.07
Congo,COG,2017,3108.09
Congo,COG,2018,3151.08
Congo,COG,2019,3173.44
Congo,COG,2020,3191.72
Congo,COG,2021,3172.08
Congo,COG,2022,3179.08
Congo,COG,2023,3180.96
Congo,COG,2024,3177.37
Cook Islands,COK,1961,3.0
Cook Islands,COK,1962,5.0
Cook Islands,COK,1963,7.0
Cook Islands,COK,1964,11.0
Cook Islands,COK,1965,10.0
Cook Islands,COK,1966,11.0
Cook Islands,COK,1967,12.0
Cook Islands,COK,1968,10.0
Cook Islands,COK,1969,10.0
Cook Islands,COK,1970,10.0
Cook Islands,COK,1971,10.0
Cook Islands,COK,1972,10.0
Cook Islands,COK,1973,10.0
Cook Islands,COK,1974,10.0
Cook Islands,COK,1975,10.0
Cook Islands,COK,1976,2.0
Cook Islands,COK,1977,3.0
Cook Islands,COK,1978,2.0
Cook Islands,COK,1979,2.0
Cook Islands,COK,1980,2.0
Cook Islands,COK,1981,2.0
Cook Islands,COK,1982,2.0
Cook Islands,COK,1983,2.0
Cook Islands,COK,1984,2.0
Cook Islands,COK,1985,2.0
Cook Islands,COK,1986,2.0
Cook Islands,COK,1987,2.0
Cook Islands,COK,1988,1.0
Cook Islands,COK,1989,1.0
Cook Islands,COK,1990,2.0
Cook Islands,COK,1991,2.0
Cook Islands,COK,1992,5.0
Cook Islands,COK,1993,4.0
Cook Islands,COK,1994,8.0
Cook Islands,COK,1995,15.0
Cook Islands,COK,1996,20.0
Cook Islands,COK,1997,15.0
Cook Islands,COK,1998,10.0
Cook Islands,COK,1999,5.0
Cook Islands,COK,2000,6.5
Cook Islands,COK,2001,6.62
Cook Islands,COK,2002,6.78
Cook Islands,COK,2003,3.0
Cook Islands,COK,2004,0.0
Cook Islands,COK,2005,0.14
Cook Islands,COK,2006,0.0
Cook Islands,COK,2007,0.0
Cook Islands,COK,2008,0.12
Cook Islands,COK,2009,0.37
Cook Islands,COK,2010,0.35
Cook Islands,COK,2011,0.33
Cook Islands,COK,2012,0.32
Cook Islands,COK,2013,0.3
Cook Islands,COK,2014,0.3
Cook Islands,COK,2015,0.4
Cook Islands,COK,2016,0.34
Cook Islands,COK,2017,0.3
Cook Islands,COK,2018,0.27
Cook Islands,COK,2019,0.26
Cook Islands,COK,2020,0.25
Cook Islands,COK,2021,0.34
Cook Islands,COK,2022,0.36
Cook Islands,COK,2023,0.36
Cook Islands,COK,2024,0.37
Costa Rica,CRI,1961,61769.0
Costa Rica,CRI,1962,54523.0
Costa Rica,CRI,1963,62295.0
Costa Rica,CRI,1964,47219.0
Costa Rica,CRI,1965,58384.0
Costa Rica,CRI,1966,68344.0
Costa Rica,CRI,1967,76014.0
Costa Rica,CRI,1968,69372.0
Costa Rica,CRI,1969,84549.0
Costa Rica,CRI,1970,73192.0
Costa Rica,CRI,1971,89350.0
Costa Rica,CRI,1972,78787.0
Costa Rica,CRI,1973,95721.0
Costa Rica,CRI,1974,84287.0
Costa Rica,CRI,1975,80248.0
Costa Rica,CRI,1976,81784.0
Costa Rica,CRI,1977,87183.0
Costa Rica,CRI,1978,98549.0
Costa Rica,CRI,1979,98575.0
Costa Rica,CRI,1980,106389.0
Costa Rica,CRI,1981,113102.0
Costa Rica,CRI,1982,115087.0
Costa Rica,CRI,1983,124008.0
Costa Rica,CRI,1984,136857.0
Costa Rica,CRI,1985,124000.0
Costa Rica,CRI,1986,128227.0
Costa Rica,CRI,1987,138000.0
Costa Rica,CRI,1988,144900.0
Costa Rica,CRI,1989,157000.0
Costa Rica,CRI,1990,151100.0
Costa Rica,CRI,1991,158000.0
Costa Rica,CRI,1992,168000.0
Costa Rica,CRI,1993,156927.0
Costa Rica,CRI,1994,147998.0
Costa Rica,CRI,1995,150061.0
Costa Rica,CRI,1996,154131.0
Costa Rica,CRI,1997,132015.0
Costa Rica,CRI,1998,152385.0
Costa Rica,CRI,1999,147868.0
Costa Rica,CRI,2000,161395.0
Costa Rica,CRI,2001,150289.0
Costa Rica,CRI,2002,140874.0
Costa Rica,CRI,2003,132259.0
Costa Rica,CRI,2004,126000.0
Costa Rica,CRI,2005,125669.0
Costa Rica,CRI,2006,101038.0
Costa Rica,CRI,2007,121058.0
Costa Rica,CRI,2008,111959.0
Costa Rica,CRI,2009,91403.0
Costa Rica,CRI,2010,91620.0
Costa Rica,CRI,2011,95038.0
Costa Rica,CRI,2012,117873.0
Costa Rica,CRI,2013,71381.0
Costa Rica,CRI,2014,96735.0
Costa Rica,CRI,2015,83846.0
Costa Rica,CRI,2016,93720.0
Costa Rica,CRI,2017,90419.0
Costa Rica,CRI,2018,92016.0
Costa Rica,CRI,2019,76385.0
Costa Rica,CRI,2020,86791.0
Costa Rica,CRI,2021,95322.0
Costa Rica,CRI,2022,74620.26
Costa Rica,CRI,2023,80270.33
Costa Rica,CRI,2024,62153.98
Cote d'Ivoire,CIV,1961,185500.0
Cote d'Ivoire,CIV,1962,97071.0
Cote d'Ivoire,CIV,1963,194639.0
Cote d'Ivoire,CIV,1964,260698.0
Cote d'Ivoire,CIV,1965,202105.0
Cote d'Ivoire,CIV,1966,272566.0
Cote d'Ivoire,CIV,1967,130759.0
Cote d'Ivoire,CIV,1968,287760.0
Cote d'Ivoire,CIV,1969,210124.0
Cote d'Ivoire,CIV,1970,279610.0
Cote d'Ivoire,CIV,1971,239706.0
Cote d'Ivoire,CIV,1972,268836.0
Cote d'Ivoire,CIV,1973,301804.0
Cote d'Ivoire,CIV,1974,195935.0
Cote d'Ivoire,CIV,1975,270400.0
Cote d'Ivoire,CIV,1976,308400.0
Cote d'Ivoire,CIV,1977,291339.0
Cote d'Ivoire,CIV,1978,195565.0
Cote d'Ivoire,CIV,1979,277048.0
Cote d'Ivoire,CIV,1980,249608.0
Cote d'Ivoire,CIV,1981,366839.0
Cote d'Ivoire,CIV,1982,247708.0
Cote d'Ivoire,CIV,1983,270581.0
Cote d'Ivoire,CIV,1984,85203.0
Cote d'Ivoire,CIV,1985,277082.0
Cote d'Ivoire,CIV,1986,265199.0
Cote d'Ivoire,CIV,1987,270130.0
Cote d'Ivoire,CIV,1988,186705.0
Cote d'Ivoire,CIV,1989,221350.0
Cote d'Ivoire,CIV,1990,285164.0
Cote d'Ivoire,CIV,1991,198909.0
Cote d'Ivoire,CIV,1992,257000.0
Cote d'Ivoire,CIV,1993,138937.0
Cote d'Ivoire,CIV,1994,145576.0
Cote d'Ivoire,CIV,1995,194968.0
Cote d'Ivoire,CIV,1996,167786.0
Cote d'Ivoire,CIV,1997,279219.0
Cote d'Ivoire,CIV,1998,311000.0
Cote d'Ivoire,CIV,1999,307331.0
Cote d'Ivoire,CIV,2000,380000.0
Cote d'Ivoire,CIV,2001,301127.0
Cote d'Ivoire,CIV,2002,182001.0
Cote d'Ivoire,CIV,2003,140027.0
Cote d'Ivoire,CIV,2004,154081.0
Cote d'Ivoire,CIV,2005,230000.0
Cote d'Ivoire,CIV,2006,187000.0
Cote d'Ivoire,CIV,2007,170849.0
Cote d'Ivoire,CIV,2008,173118.0
Cote d'Ivoire,CIV,2009,142945.0
Cote d'Ivoire,CIV,2010,94372.0
Cote d'Ivoire,CIV,2011,32291.0
Cote d'Ivoire,CIV,2012,121426.0
Cote d'Ivoire,CIV,2013,103743.0
Cote d'Ivoire,CIV,2014,109913.47
Cote d'Ivoire,CIV,2015,127000.0
Cote d'Ivoire,CIV,2016,106000.0
Cote d'Ivoire,CIV,2017,33600.0
Cote d'Ivoire,CIV,2018,123900.0
Cote d'Ivoire,CIV,2019,95204.0
Cote d'Ivoire,CIV,2020,82366.0
Cote d'Ivoire,CIV,2021,61312.0
Cote d'Ivoire,CIV,2022,89878.0
Cote d'Ivoire,CIV,2023,46975.0
Cote d'Ivoire,CIV,2024,72133.0
Cuba,CUB,1961,37000.0
Cuba,CUB,1962,52206.0
Cuba,CUB,1963,34691.0
Cuba,CUB,1964,32028.0
Cuba,CUB,1965,23880.0
Cuba,CUB,1966,33407.0
Cuba,CUB,1967,34246.0
Cuba,CUB,1968,29246.0
Cuba,CUB,1969,31649.0
Cuba,CUB,1970,19742.0
Cuba,CUB,1971,25987.0
Cuba,CUB,1972,25391.0
Cuba,CUB,1973,21028.0
Cuba,CUB,1974,28795.0
Cuba,CUB,1975,20112.0
Cuba,CUB,1976,27151.0
Cuba,CUB,1977,16826.0
Cuba,CUB,1978,14807.0
Cuba,CUB,1979,22674.0
Cuba,CUB,1980,18973.0
Cuba,CUB,1981,21616.0
Cuba,CUB,1982,28684.0
Cuba,CUB,1983,18410.0
Cuba,CUB,1984,22051.0
Cuba,CUB,1985,23783.0
Cuba,CUB,1986,24509.0
Cuba,CUB,1987,26165.0
Cuba,CUB,1988,28801.0
Cuba,CUB,1989,28920.0
Cuba,CUB,1990,24900.0
Cuba,CUB,1991,22740.0
Cuba,CUB,1992,18720.0
Cuba,CUB,1993,17100.0
Cuba,CUB,1994,17040.0
Cuba,CUB,1995,17100.0
Cuba,CUB,1996,16680.0
Cuba,CUB,1997,19980.0
Cuba,CUB,1998,13500.0
Cuba,CUB,1999,22020.0
Cuba,CUB,2000,16500.0
Cuba,CUB,2001,15720.0
Cuba,CUB,2002,14700.0
Cuba,CUB,2003,15000.0
Cuba,CUB,2004,15240.0
Cuba,CUB,2005,10800.0
Cuba,CUB,2006,8400.0
Cuba,CUB,2007,13500.0
Cuba,CUB,2008,6240.0
Cuba,CUB,2009,7980.0
Cuba,CUB,2010,8430.0
Cuba,CUB,2011,10150.0
